Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;response;response_count;Image
1;1642329029009;16/01/2022 10:30:29;1642329028861;2;16/01/2022 12:30:28;55551;24;task-9nll;;18543303;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642329038437;16/01/2022 10:30:38;1642329038330;2;16/01/2022 12:30:38;55551;24;task-9nll;;18543303;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;9428;;;;;0;1;0;;;;;;Instructions;;;
3;1642329043326;16/01/2022 10:30:43;1642329043215;2;16/01/2022 12:30:43;55551;24;task-9nll;;18543303;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;4871;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642329073293;16/01/2022 10:31:13;1642329073211;2;16/01/2022 12:31:13;55551;24;task-9nll;;18543303;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29998;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
5;1642329076716;16/01/2022 10:31:16;1642329076622;2;16/01/2022 12:31:16;55551;24;task-9nll;;18543303;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;3395;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
6;1642329106710;16/01/2022 10:31:46;1642329106617;2;16/01/2022 12:31:46;55551;24;task-9nll;;18543303;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29998;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
7;1642329108217;16/01/2022 10:31:48;1642329108125;2;16/01/2022 12:31:48;55551;24;task-9nll;;18543303;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;1494.9999999999854;;;;;0;1;0;;;;;;Finish;;;
8;1642329108308;16/01/2022 10:31:48;1642329108128;2;16/01/2022 12:31:48;55551;24;task-9nll;;18543303;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Necker Cube task (Finnish);8;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;79267;;;;;0;1;0;;;;;;;;;
1;1642429971245;17/01/2022 14:32:51;1642429970414;2;17/01/2022 16:32:50;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1536x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642429993868;17/01/2022 14:33:13;1642429993075;2;17/01/2022 16:33:13;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;22500.5;;;;;0;1;0;;;;;;Instructions;;;
3;1642430003474;17/01/2022 14:33:23;1642430002688;2;17/01/2022 16:33:22;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;9598.700000047684;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642430010729;17/01/2022 14:33:30;1642430009935;2;17/01/2022 16:33:29;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;7232.5;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642430020434;17/01/2022 14:33:40;1642430019611;2;17/01/2022 16:33:39;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;16908.599999964237;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1642430033494;17/01/2022 14:33:53;1642430032684;2;17/01/2022 16:33:52;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30001.864;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
7;1642430043400;17/01/2022 14:34:03;1642430042584;2;17/01/2022 16:34:02;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;9889.800000011921;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
8;1642430054704;17/01/2022 14:34:14;1642430053909;2;17/01/2022 16:34:13;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;11300.300000011921;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1642430058684;17/01/2022 14:34:18;1642430057880;2;17/01/2022 16:34:17;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;15271.800000011921;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1642430066132;17/01/2022 14:34:26;1642430065327;2;17/01/2022 16:34:25;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;22718;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1642430069923;17/01/2022 14:34:29;1642430069126;2;17/01/2022 16:34:29;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;26517;;;space;4;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1642430073378;17/01/2022 14:34:33;1642430072578;2;17/01/2022 16:34:32;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30001.956000000006;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
13;1642430075584;17/01/2022 14:34:35;1642430074786;2;17/01/2022 16:34:34;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2191.900000035763;;;;;0;1;0;;;;;;Finish;;;
14;1642430075699;17/01/2022 14:34:35;1642430074800;2;17/01/2022 16:34:34;55551;24;task-9nll;;18564006;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Necker Cube task (Finnish);8;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;104387;;;;;0;1;0;;;;;;;;;
1;1642445352885;17/01/2022 18:49:12;1642445341661;2;17/01/2022 20:49:01;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642445367886;17/01/2022 18:49:27;1642445356691;2;17/01/2022 20:49:16;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;14965.900000095367;;;;;0;1;0;;;;;;Instructions;;;
3;1642445378329;17/01/2022 18:49:38;1642445367195;2;17/01/2022 20:49:27;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;10490.10000038147;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642445380775;17/01/2022 18:49:40;1642445369653;2;17/01/2022 20:49:29;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;2447.5999999046326;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642445387132;17/01/2022 18:49:47;1642445376009;2;17/01/2022 20:49:36;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;8803.699999809265;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1642445406497;17/01/2022 18:50:06;1642445395368;2;17/01/2022 20:49:55;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;28162.799999713898;;;space;3;1;0;0;;;;;;Trial 1;space;;cube.PNG
7;1642445408311;17/01/2022 18:50:08;1642445397191;2;17/01/2022 20:49:57;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29998.142;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
8;1642445421780;17/01/2022 18:50:21;1642445410660;2;17/01/2022 20:50:10;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;13461.300000190735;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
9;1642445424828;17/01/2022 18:50:24;1642445413710;2;17/01/2022 20:50:13;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;3041.0999999046326;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
10;1642445436463;17/01/2022 18:50:36;1642445425031;2;17/01/2022 20:50:25;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;14361.800000190735;;;space;2;1;0;0;;;;;;Trial 2;space;;cube.PNG
11;1642445446764;17/01/2022 18:50:46;1642445435661;2;17/01/2022 20:50:35;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;24991.900000095367;;;space;3;1;0;0;;;;;;Trial 2;space;;cube.PNG
12;1642445451752;17/01/2022 18:50:51;1642445440657;2;17/01/2022 20:50:40;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;29998.216;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
13;1642445453924;17/01/2022 18:50:53;1642445442815;2;17/01/2022 20:50:42;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2149.9000000953674;;;;;0;1;0;;;;;;Finish;;;
14;1642445454171;17/01/2022 18:50:54;1642445442819;2;17/01/2022 20:50:42;55551;24;task-9nll;;18575244;BLIND;5498171;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1280x720;1280x609;Openminded Chunk;Necker Cube task (Finnish);8;KLJMINHAGBFCED;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;101157;;;;;0;1;0;;;;;;;;;
1;1642478895427;18/01/2022 04:08:15;1642478895225;2;18/01/2022 06:08:15;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642478918529;18/01/2022 04:08:38;1642478918362;2;18/01/2022 06:08:38;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;23095.900000035763;;;;;0;1;0;;;;;;Instructions;;;
3;1642478928329;18/01/2022 04:08:48;1642478928169;2;18/01/2022 06:08:48;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;9794.200000047684;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642478937067;18/01/2022 04:08:57;1642478936903;2;18/01/2022 06:08:56;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;8725.199999988079;;;space;1;1;0;0;;;;;;Trial 1;space;;cube.PNG
5;1642478946281;18/01/2022 04:09:06;1642478946138;2;18/01/2022 06:09:06;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;advancementZone;response_keyboard_single;17960.80000001192;;;space;2;1;0;0;;;;;;Trial 1;space;;cube.PNG
6;1642478958283;18/01/2022 04:09:18;1642478958154;2;18/01/2022 06:09:18;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;29992.928;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
7;1642478963631;18/01/2022 04:09:23;1642478963464;2;18/01/2022 06:09:23;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;5302.099999964237;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
8;1642478977900;18/01/2022 04:09:37;1642478977696;2;18/01/2022 06:09:37;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;14223.900000035763;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
9;1642478993602;18/01/2022 04:09:53;1642478993455;2;18/01/2022 06:09:53;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;content;timelimit_screen;30005.141999999993;;;;;0;1;0;;;1;;;Trial 2;space;;cube.PNG
10;1642478996189;18/01/2022 04:09:56;1642478996033;2;18/01/2022 06:09:56;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;continue_button;2570.699999988079;;;;;0;1;0;;;;;;Finish;;;
11;1642478996321;18/01/2022 04:09:56;1642478996036;2;18/01/2022 06:09:56;55551;24;task-9nll;;18582379;BLIND;5500754;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 97.0.4692.71;2048x1152;1988x959;Science Chunk;Necker Cube task (Finnish);8;LMKNJAIBHCGDFE;Decision Chunk;Science Chunk;;;Spreadsheet1;;;END TASK;;;;;100811;;;;;0;1;0;;;;;;;;;
1;1642492727713;18/01/2022 07:58:47;1642492728960;2;18/01/2022 09:58:48;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1536x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;
2;1642492730913;18/01/2022 07:58:50;1642492732231;2;18/01/2022 09:58:52;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;3061.899999976158;;;;;0;1;0;;;;;;Instructions;;;
3;1642492758323;18/01/2022 07:59:18;1642492759671;2;18/01/2022 09:59:19;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone1;continue_keyboard;27388;;;;;0;1;0;;;;;;Trial 1;space;;cube.PNG
4;1642492788342;18/01/2022 07:59:48;1642492789659;2;18/01/2022 09:59:49;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;2;1;2;Screen 2;content;timelimit_screen;30001.941999999995;;;;;0;1;0;;;1;;;Trial 1;space;;cube.PNG
5;1642492793409;18/01/2022 07:59:53;1642492794731;2;18/01/2022 09:59:54;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;3;1;1;Screen 1;advancementZone;continue_keyboard;5045.300000011921;;;;;0;1;0;;;;;;Trial 2;space;;cube.PNG
6;1642492810582;18/01/2022 08:00:10;1642492811709;2;18/01/2022 10:00:11;55551;24;task-9nll;;18583161;BLIND;5501079;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Decision Chunk;Necker Cube task (Finnish);8;MNLAKBJCIDHEGF;Decision Chunk;;;;Spreadsheet1;Spreadsheet1;3;1;2;Screen 2;advancementZone;response_keyboard_single;16938.5;;;space;1;1;0;0;;;;;;Trial 2;space;;cube.PNG
