Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;ANSWER;Text;Likert;Source;Source_topic;ShowProgressBar
89;1642327770382;16/01/2022 10:09:30;1642327770283;2;16/01/2022 12:09:30;55551;24;task-zryk;;18542733;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;12;1;12;Screen 11;Zone3;response_rating_scale_likert_active;846;;;Hiukan uteliaasti;1;0;1;0;;;;;;PDF;;;;;Turve on uusiutuva luonnonvara;1
90;1642327772075;16/01/2022 10:09:32;1642327771975;2;16/01/2022 12:09:31;55551;24;task-zryk;;18542733;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;13;1;1;Screen 1;Zone2;continue_button;1680;;;;;0;1;0;;;;;;Finish;;;;;;
91;1642327772154;16/01/2022 10:09:32;1642327771979;2;16/01/2022 12:09:31;55551;24;task-zryk;;18542733;BLIND;5488336;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;1440x900;1440x820;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;IJHKGLFMENDACB;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;1260333;;;;;0;1;0;;;;;;;;;;;;
1;1642421184251;17/01/2022 12:06:24;1642421183452;2;17/01/2022 14:06:23;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1536x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;;;;;;
2;1642421193120;17/01/2022 12:06:33;1642421192181;2;17/01/2022 14:06:32;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;8657.799999952316;;;;;0;1;0;;;;;;Instructions;;;;;;
3;1642421647204;17/01/2022 12:14:07;1642421646242;2;17/01/2022 14:14:06;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;454049.10000002384;;;;;0;1;0;;;;;;Instructions;;;;;;
4;1642421653447;17/01/2022 12:14:13;1642421652690;2;17/01/2022 14:14:12;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;advancementZone;continue_button;6436.699999988079;;;;;0;1;0;;;;;;Instructions;;;;;;
5;1642421896413;17/01/2022 12:18:16;1642421895461;2;17/01/2022 14:18:15;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;1;1;Screen 1;Zone2;response_rating_scale_likert_active;242738.89999997616;;;En osaa sanoa;1;0;1;0;;;;;;Initial_assessment;;Kuinka todennäköisesti tukisit tätä kansalaisaloitetta?;Varmasti en, Luultavasti en, En osaa sanoa, Luultavasti kyllä, Varmasti kyllä;;;
6;1642421904195;17/01/2022 12:18:24;1642421903421;2;17/01/2022 14:18:23;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;2;1;Screen 1;Zone2;response_rating_scale_likert_active;7937.100000023842;;;Hiukan tuttu;1;0;1;0;;;;;;Initial_assessment;;Kuinka tuttu tämä aihe on sinulle?;Ei ollenkaan tuttu, Hiukan tuttu, Jokseenkin tuttu, Hyvin tuttu, Erittäin tuttu;;;
7;1642421915399;17/01/2022 12:18:35;1642421914476;2;17/01/2022 14:18:34;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;3;1;Screen 1;Zone2;response_rating_scale_likert_active;11028.600000023842;;;Hiukan kiinnostava;1;0;1;0;;;;;;Initial_assessment;;Kuinka kiinnostava tämän kansalaisaloitteen aihe on mielestäsi?;Ei ollenkaan kiinnostava, Hiukan kiinnostava, Jokseenkin kiinnostava, Hyvin kiinnostava, Erittäin kiinnostava;;;
8;1642421925183;17/01/2022 12:18:45;1642421924248;2;17/01/2022 14:18:44;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;4;1;Screen 1;Zone2;response_rating_scale_likert_active;9726.400000035763;;;En ollenkaan uteliaasti;1;0;1;0;;;;;;Initial_assessment;;Kuinka uteliaasti suhtaudut tämän kansalaisaloitteen aiheeseen?;En ollenkaan uteliaasti, Hiukan uteliaasti, Jokseenkin uteliaasti, Hyvin uteliaasti, Erittäin uteliaasti;;;
9;1642421936744;17/01/2022 12:18:56;1642421936006;2;17/01/2022 14:18:56;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;Zone2;response_button_image;11725.899999976158;;;SAM_1.5.PNG;1;0;1;0;;;;;;SAM1;;;;;;
10;1642421946898;17/01/2022 12:19:06;1642421945981;2;17/01/2022 14:19:05;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;1;2;Screen 2;Zone14;response_button_image;9963;;;SAM_2.3.PNG;1;0;1;0;;;;;;SAM1;;;;;;
11;1642422403509;17/01/2022 12:26:43;1642422402533;2;17/01/2022 14:26:42;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;1;Screen 1;advancementZone;continue_button;456524;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
12;1642422409464;17/01/2022 12:26:49;1642422408528;2;17/01/2022 14:26:48;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;2;Screen 5;Zone3;response_button_image;5982.300000011921;;;SAM_1.6.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
13;1642422412958;17/01/2022 12:26:52;1642422412216;2;17/01/2022 14:26:52;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;3;Screen 6;Zone17;response_button_image;3672.099999964237;;;SAM_2.6.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
14;1642422485997;17/01/2022 12:28:05;1642422485258;2;17/01/2022 14:28:05;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;4;Screen 3;Zone3;response_rating_scale_likert;73032;;;Ei epäluotettava eikä luotettava;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
15;1642422486089;17/01/2022 12:28:06;1642422485260;2;17/01/2022 14:28:05;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;4;Screen 3;Zone5;response_text_area;73032;;;en tunne lähdettä, tosin tunnistan lukeneeni saman lähtee tekstejä ennenkin, korona-aikana varsinkin;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
16;1642422486089;17/01/2022 12:28:06;1642422485260;2;17/01/2022 14:28:05;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;4;Screen 3;Zone6;continue_button;73032;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
17;1642422493126;17/01/2022 12:28:13;1642422492389;2;17/01/2022 14:28:12;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;5;Screen 10;Zone3;response_rating_scale_likert_active;7124;;;Jonkin verran;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
18;1642422498853;17/01/2022 12:28:18;1642422497906;2;17/01/2022 14:28:17;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;6;Screen 4;Zone3;response_rating_scale_likert_active;5509.899999976158;;;Vakuuttava;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
19;1642422505960;17/01/2022 12:28:25;1642422505230;2;17/01/2022 14:28:25;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;7;Screen 2;Zone3;response_rating_scale_likert_active;7317.099999964237;;;Luultavasti kyllä;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
20;1642422511732;17/01/2022 12:28:31;1642422510998;2;17/01/2022 14:28:30;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;8;Screen 11;Zone3;response_rating_scale_likert_active;5761.300000011921;;;Luultavasti kyllä;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
21;1642422523751;17/01/2022 12:28:43;1642422523008;2;17/01/2022 14:28:43;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;9;Screen 7;Zone3;response_rating_scale_likert_active;12003.199999988079;;;Ei ollenkaan tuttu;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
22;1642422531380;17/01/2022 12:28:51;1642422530645;2;17/01/2022 14:28:50;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;10;Screen 8;Zone3;response_rating_scale_likert_active;7630.900000035763;;;Jokseenkin kiinnostavana;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
23;1642422548633;17/01/2022 12:29:08;1642422547888;2;17/01/2022 14:29:07;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;9;1;11;Screen 9;Zone3;response_rating_scale_likert_active;17236;;;Jokseenkin uteliaasti;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://www.tiede.fi/artikkeli/jutut/artikkelit/suo_syntyy_uudestaan"" target=""_blank""> Suo syntyy uudestaan</a>";Suo syntyy uudestaan;1
24;1642423313274;17/01/2022 12:41:53;1642423312340;2;17/01/2022 14:41:52;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;1;Screen 1;advancementZone;continue_button;764393.9000000358;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
25;1642423322697;17/01/2022 12:42:02;1642423321736;2;17/01/2022 14:42:01;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;2;Screen 5;Zone3;response_button_image;9384.199999988079;;;SAM_1.6.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
26;1642423325017;17/01/2022 12:42:05;1642423324272;2;17/01/2022 14:42:04;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;3;Screen 6;Zone17;response_button_image;2522.899999976158;;;SAM_2.6.PNG;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
27;1642423366436;17/01/2022 12:42:46;1642423365466;2;17/01/2022 14:42:45;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;4;Screen 3;Zone3;response_rating_scale_likert;41185.5;;;Luotettava;;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
28;1642423366519;17/01/2022 12:42:46;1642423365468;2;17/01/2022 14:42:45;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;4;Screen 3;Zone5;response_text_area;41185.5;;;Varmaan se, että luotan Yle:n julkaisuihin ja niitä seuraan muutoinkin;;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
29;1642423366519;17/01/2022 12:42:46;1642423365468;2;17/01/2022 14:42:45;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;4;Screen 3;Zone6;continue_button;41185.5;;;;;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
30;1642423374809;17/01/2022 12:42:54;1642423373860;2;17/01/2022 14:42:53;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;5;Screen 10;Zone3;response_rating_scale_likert_active;8385;;;Jonkin verran;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
31;1642423378749;17/01/2022 12:42:58;1642423378002;2;17/01/2022 14:42:58;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;6;Screen 4;Zone3;response_rating_scale_likert_active;4134.900000035763;;;Vakuuttava;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
32;1642423385243;17/01/2022 12:43:05;1642423384306;2;17/01/2022 14:43:04;55551;24;task-zryk;;18558213;BLIND;5493143;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 97.0.4692.71;1536x864;1519x722;Openminded Chunk;Citizen's Initiative (Finnish) (2nd version);19;JKILHMGNFAEBDC;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;11;2;7;Screen 2;Zone3;response_rating_scale_likert_active;6296.800000011921;;;Luultavasti kyllä;1;0;1;0;;;;;1;Reading;;;;"<a href=""https://yle.fi/aihe/artikkeli/2017/09/18/auttaa-akneen-reumaan-selluliittiin-ja-hiustenlahtoon-mika-se-on"" target=""_blank""> Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?</a>";Auttaa akneen, reumaan, selluliittiin ja hiustenlähtöön – mikä se on?;1
