Event Index;UTC Timestamp;UTC Date;Local Timestamp;Local Timezone;Local Date;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Task Name;Task Version;order-8fbu;checkpoint-jqo9;checkpoint-c9q5;checkpoint-a7bi;checkpoint-jcga;Spreadsheet;Spreadsheet Name;Spreadsheet Row;Trial Number;Screen Number;Screen Name;Zone Name;Zone Type;Reaction Time;Reaction Onset;Response Type;Response;Attempt;Correct;Incorrect;Dishonest;X Coordinate;Y Coordinate;Timed Out;randomise_blocks;randomise_trials;display;text
9;1642794921222;21/01/2022 19:55:21;1642794920774;2;21/01/2022 21:55:20;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;soitin;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
10;1642794921222;21/01/2022 19:55:21;1642794920774;2;21/01/2022 21:55:20;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;oven pönkkä;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
11;1642794921222;21/01/2022 19:55:21;1642794920774;2;21/01/2022 21:55:20;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;aidan tolppa;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
12;1642794921222;21/01/2022 19:55:21;1642794920774;2;21/01/2022 21:55:20;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
13;1642794921222;21/01/2022 19:55:21;1642794920774;2;21/01/2022 21:55:20;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;1;Screen 1;Zone1;timelimit_screen;119996.54000000001;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
14;1642794927220;21/01/2022 19:55:27;1642794926878;2;21/01/2022 21:55:26;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;4;1;2;Screen 2;advancementZone;continue_button;6100;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **puinen lankku**
15;1642795047207;21/01/2022 19:57:27;1642795046873;2;21/01/2022 21:57:26;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;koukko jonkin kaivamiseen kolosta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
16;1642795047301;21/01/2022 19:57:27;1642795046875;2;21/01/2022 21:57:26;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;paperin rei'itin;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
17;1642795047301;21/01/2022 19:57:27;1642795046875;2;21/01/2022 21:57:26;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;kidutusväline;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
18;1642795047301;21/01/2022 19:57:27;1642795046875;2;21/01/2022 21:57:26;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;napsumuovin hävitin;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
19;1642795047301;21/01/2022 19:57:27;1642795046875;2;21/01/2022 21:57:26;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;tiirikka;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
20;1642795047301;21/01/2022 19:57:27;1642795046875;2;21/01/2022 21:57:26;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;advancementZone;response_text_multi;119996.54000000001;;;vedin jos;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
21;1642795047301;21/01/2022 19:57:27;1642795046875;2;21/01/2022 21:57:26;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;1;Screen 1;Zone1;timelimit_screen;119996.54000000001;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
22;1642795051684;21/01/2022 19:57:31;1642795051342;2;21/01/2022 21:57:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;5;2;2;Screen 2;advancementZone;continue_button;4464;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **paperiliitin**
23;1642795171675;21/01/2022 19:59:31;1642795171324;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;saappaiden alusta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
24;1642795171794;21/01/2022 19:59:31;1642795171324;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;kalan kääre;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
25;1642795171794;21/01/2022 19:59:31;1642795171324;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;kissanvessan alusta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
26;1642795171794;21/01/2022 19:59:31;1642795171324;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;kertakäyttöroskapussi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
27;1642795171794;21/01/2022 19:59:31;1642795171324;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;saunansytyke;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
28;1642795171794;21/01/2022 19:59:31;1642795171324;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;saappaaiden talvisäilytystäyte;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
29;1642795171794;21/01/2022 19:59:31;1642795171324;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;korvasienikasvatusalusta;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
30;1642795171794;21/01/2022 19:59:31;1642795171324;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;banaanilaatikon sisällön suojus varastosssa;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
31;1642795171794;21/01/2022 19:59:31;1642795171325;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;kasvinäyteprässi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
32;1642795171794;21/01/2022 19:59:31;1642795171325;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;advancementZone;response_text_multi;119996.54000000004;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
33;1642795171794;21/01/2022 19:59:31;1642795171325;2;21/01/2022 21:59:31;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;1;Screen 1;Zone1;timelimit_screen;119996.54000000004;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
34;1642795176718;21/01/2022 19:59:36;1642795176374;2;21/01/2022 21:59:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;2;3;2;Screen 2;advancementZone;continue_button;5048;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **sanomalehti**
35;1642795296709;21/01/2022 20:01:36;1642795296357;2;21/01/2022 22:01:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;119996.56;;;heittoväline;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
36;1642795296819;21/01/2022 20:01:36;1642795296359;2;21/01/2022 22:01:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;119996.56;;;hätäravinto sarjakuvissa ja mykkäfilmeissä;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
37;1642795296819;21/01/2022 20:01:36;1642795296359;2;21/01/2022 22:01:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;119996.56;;;puheenpidon apuväline YK:ssa;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
38;1642795296819;21/01/2022 20:01:36;1642795296359;2;21/01/2022 22:01:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;119996.56;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
39;1642795296819;21/01/2022 20:01:36;1642795296359;2;21/01/2022 22:01:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;119996.56;;;vasaran korvike;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
40;1642795296819;21/01/2022 20:01:36;1642795296359;2;21/01/2022 22:01:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;119996.56;;;kolkutin;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
41;1642795296819;21/01/2022 20:01:36;1642795296359;2;21/01/2022 22:01:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;advancementZone;response_text_multi;119996.56;;;seksifetissi;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
42;1642795296819;21/01/2022 20:01:36;1642795296359;2;21/01/2022 22:01:36;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;1;Screen 1;Zone1;timelimit_screen;119996.56;;;;;0;1;0;;;1;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
43;1642795299789;21/01/2022 20:01:39;1642795299438;2;21/01/2022 22:01:39;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;3;4;2;Screen 2;advancementZone;continue_button;3077;;;;;0;1;0;;;;;1;Trials;Kirjoita kaikki mahdolliset käyttötavat seuraavalle esineelle: **kenkä**
44;1642795301950;21/01/2022 20:01:41;1642795301606;2;21/01/2022 22:01:41;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;6;1;1;Screen 1;advancementZone;continue_button;2165;;;;;0;1;0;;;;;;Debrief;
45;1642795302039;21/01/2022 20:01:42;1642795301621;2;21/01/2022 22:01:41;55551;25;task-7mar;;18742268;BLIND;5548631;;complete;;;computer;Desktop or Laptop;Windows 10;Firefox 96.0;2560x1440;2560x1287;Openminded Chunk;Unusual Uses Task (Finnish);5;BCADNEMFLGKHJI;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;END TASK;;;;;567937;;;;;0;1;0;;;;;;;
1;1642893135349;22/01/2022 23:12:15;1642893134756;2;23/01/2022 01:12:14;55551;25;task-7mar;;18768216;BLIND;5555000;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 97.0.1072.69;2560x1440;2560x1329;Openminded Chunk;Unusual Uses Task (Finnish);5;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;;;BEGIN TASK;;;;;;;;;;0;1;0;;;;;;;
2;1642893155001;22/01/2022 23:12:35;1642893154463;2;23/01/2022 01:12:34;55551;25;task-7mar;;18768216;BLIND;5555000;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 97.0.1072.69;2560x1440;2560x1329;Openminded Chunk;Unusual Uses Task (Finnish);5;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;1;Screen 1;advancementZone;continue_button;19674.69999999972;;;;;0;1;0;;;;;;Instructions;
3;1642893157281;22/01/2022 23:12:37;1642893156695;2;23/01/2022 01:12:36;55551;25;task-7mar;;18768216;BLIND;5555000;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 97.0.1072.69;2560x1440;2560x1329;Openminded Chunk;Unusual Uses Task (Finnish);5;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;2;Screen 2;advancementZone;continue_button;2228.2999999998137;;;;;0;1;0;;;;;;Instructions;
4;1642893167245;22/01/2022 23:12:47;1642893166692;2;23/01/2022 01:12:46;55551;25;task-7mar;;18768216;BLIND;5555000;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 97.0.1072.69;2560x1440;2560x1329;Openminded Chunk;Unusual Uses Task (Finnish);5;DECFBGAHNIMJLK;Decision Chunk;Science Chunk;Reasoning Chunk;Openminded Chunk;Spreadsheet1;Spreadsheet1;1;1;3;Screen 3;Zone1;response_text_multi;10000.100999999999;;;ovistoppari;;0;1;0;;;;;;Instructions;
